# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,Standard deviation,City,State
"UTM:(11S 0566 3736 1000)",4.1,1,223,33.7665,-116.2818,0,0.330,"UTM:(11S 0566 3736 1000)",""
"UTM:(11S 0566 3738 1000)",5.6,1,222,33.7845,-116.2817,0,0.330,"UTM:(11S 0566 3738 1000)",""
"UTM:(11S 0566 3739 1000)",4.1,5,221,33.7936,-116.2816,0,0.293,"UTM:(11S 0566 3739 1000)",""
"UTM:(11S 0567 3672 1000)",3.9,1,282,33.1893,-116.2759,0,0.330,"UTM:(11S 0567 3672 1000)",""
"UTM:(11S 0567 3726 1000)",3.9,2,233,33.6762,-116.2719,0,0.320,"UTM:(11S 0567 3726 1000)",""
"UTM:(11S 0567 3727 1000)",3.1,1,232,33.6853,-116.2717,0,0.330,"UTM:(11S 0567 3727 1000)",""
"UTM:(11S 0567 3730 1000)",4.7,3,229,33.7124,-116.2715,0,0.311,"UTM:(11S 0567 3730 1000)",""
"UTM:(11S 0567 3731 1000)",4.3,4,228,33.7214,-116.2715,0,0.302,"UTM:(11S 0567 3731 1000)",""
"UTM:(11S 0567 3733 1000)",3.3,2,227,33.7394,-116.2713,0,0.320,"UTM:(11S 0567 3733 1000)",""
"UTM:(11S 0567 3734 1000)",3.2,5,226,33.7484,-116.2713,0,0.293,"UTM:(11S 0567 3734 1000)",""
"UTM:(11S 0567 3776 1000)",2.2,1,189,34.1272,-116.2679,0,0.330,"UTM:(11S 0567 3776 1000)",""
"UTM:(11S 0568 3614 1000)",3.1,1,338,32.6660,-116.2695,0,0.330,"UTM:(11S 0568 3614 1000)",""
"UTM:(11S 0568 3727 1000)",3.4,1,232,33.6852,-116.2610,0,0.330,"UTM:(11S 0568 3727 1000)",""
"UTM:(11S 0568 3728 1000)",4.7,3,231,33.6942,-116.2609,0,0.311,"UTM:(11S 0568 3728 1000)",""
"UTM:(11S 0568 3732 1000)",3.8,5,228,33.7303,-116.2605,0,0.293,"UTM:(11S 0568 3732 1000)",""
"UTM:(11S 0568 3779 1000)",4.6,7,187,34.1542,-116.2569,0,0.277,"UTM:(11S 0568 3779 1000)",""
"UTM:(11S 0569 3721 1000)",2.0,2,238,33.6311,-116.2507,0,0.320,"UTM:(11S 0569 3721 1000)",""
"UTM:(11S 0569 3722 1000)",2.7,1,237,33.6401,-116.2506,0,0.330,"UTM:(11S 0569 3722 1000)",""
"UTM:(11S 0569 3723 1000)",3.6,2,236,33.6491,-116.2505,0,0.320,"UTM:(11S 0569 3723 1000)",""
"UTM:(11S 0569 3728 1000)",4.3,1,232,33.6942,-116.2501,0,0.330,"UTM:(11S 0569 3728 1000)",""
"UTM:(11S 0569 3729 1000)",4.3,6,231,33.7032,-116.2501,0,0.285,"UTM:(11S 0569 3729 1000)",""
"UTM:(11S 0569 3730 1000)",4.3,2,230,33.7122,-116.2499,0,0.320,"UTM:(11S 0569 3730 1000)",""
"UTM:(11S 0569 3731 1000)",4.1,3,229,33.7212,-116.2499,0,0.311,"UTM:(11S 0569 3731 1000)",""
"UTM:(11S 0569 3734 1000)",4.3,1,227,33.7483,-116.2497,0,0.330,"UTM:(11S 0569 3734 1000)",""
"UTM:(11S 0569 3736 1000)",4.1,2,225,33.7663,-116.2494,0,0.320,"UTM:(11S 0569 3736 1000)",""
"UTM:(11S 0570 3718 1000)",4.3,1,241,33.6039,-116.2401,0,0.330,"UTM:(11S 0570 3718 1000)",""
"UTM:(11S 0570 3721 1000)",4.3,2,239,33.6310,-116.2398,0,0.320,"UTM:(11S 0570 3721 1000)",""
"UTM:(11S 0570 3725 1000)",3.7,2,235,33.6671,-116.2396,0,0.320,"UTM:(11S 0570 3725 1000)",""
"UTM:(11S 0570 3729 1000)",3.4,1,231,33.7032,-116.2392,0,0.330,"UTM:(11S 0570 3729 1000)",""
"UTM:(11S 0570 3730 1000)",3.7,5,231,33.7122,-116.2391,0,0.293,"UTM:(11S 0570 3730 1000)",""
"UTM:(11S 0570 3731 1000)",3.4,1,230,33.7212,-116.2390,0,0.330,"UTM:(11S 0570 3731 1000)",""
"UTM:(11S 0570 3732 1000)",3.4,3,229,33.7302,-116.2390,0,0.311,"UTM:(11S 0570 3732 1000)",""
"UTM:(11S 0570 3734 1000)",3.1,2,227,33.7482,-116.2388,0,0.320,"UTM:(11S 0570 3734 1000)",""
"UTM:(11S 0570 3735 1000)",3.8,1,226,33.7572,-116.2388,0,0.330,"UTM:(11S 0570 3735 1000)",""
"UTM:(11S 0570 3736 1000)",4.8,3,225,33.7662,-116.2387,0,0.311,"UTM:(11S 0570 3736 1000)",""
"UTM:(11S 0570 3967 1000)",5.4,1,108,35.8492,-116.2193,0,0.330,"UTM:(11S 0570 3967 1000)",""
"UTM:(11S 0571 3612 1000)",2.7,1,340,32.6478,-116.2377,0,0.330,"UTM:(11S 0571 3612 1000)",""
"UTM:(11S 0571 3728 1000)",4.8,1,233,33.6941,-116.2285,0,0.330,"UTM:(11S 0571 3728 1000)",""
"UTM:(11S 0571 3729 1000)",4.0,3,232,33.7031,-116.2285,0,0.311,"UTM:(11S 0571 3729 1000)",""
"UTM:(11S 0571 3731 1000)",4.2,2,230,33.7211,-116.2283,0,0.320,"UTM:(11S 0571 3731 1000)",""
"UTM:(11S 0571 3732 1000)",4.3,1,229,33.7301,-116.2282,0,0.330,"UTM:(11S 0571 3732 1000)",""
"UTM:(11S 0571 3734 1000)",3.4,2,227,33.7481,-116.2280,0,0.320,"UTM:(11S 0571 3734 1000)",""
"UTM:(11S 0571 3743 1000)",4.1,1,220,33.8293,-116.2273,0,0.330,"UTM:(11S 0571 3743 1000)",""
"UTM:(11S 0572 3725 1000)",5.0,1,236,33.6669,-116.2180,0,0.330,"UTM:(11S 0572 3725 1000)",""
"UTM:(11S 0572 3727 1000)",4.4,5,234,33.6850,-116.2178,0,0.293,"UTM:(11S 0572 3727 1000)",""
"UTM:(11S 0572 3728 1000)",4.2,2,233,33.6940,-116.2177,0,0.320,"UTM:(11S 0572 3728 1000)",""
"UTM:(11S 0572 3729 1000)",4.1,2,232,33.7030,-116.2176,0,0.320,"UTM:(11S 0572 3729 1000)",""
"UTM:(11S 0572 3730 1000)",3.4,2,231,33.7120,-116.2176,0,0.320,"UTM:(11S 0572 3730 1000)",""
"UTM:(11S 0572 3731 1000)",3.8,21,231,33.7210,-116.2174,0,0.194,"UTM:(11S 0572 3731 1000)",""
"UTM:(11S 0572 3734 1000)",3.4,1,228,33.7481,-116.2173,0,0.330,"UTM:(11S 0572 3734 1000)",""
"UTM:(11S 0572 3735 1000)",3.1,1,227,33.7571,-116.2172,0,0.330,"UTM:(11S 0572 3735 1000)",""
"UTM:(11S 0573 3727 1000)",4.1,2,235,33.6849,-116.2071,0,0.320,"UTM:(11S 0573 3727 1000)",""
"UTM:(11S 0573 3730 1000)",4.6,1,232,33.7120,-116.2067,0,0.330,"UTM:(11S 0573 3730 1000)",""
"UTM:(11S 0573 3732 1000)",6.0,1,230,33.7300,-116.2066,0,0.330,"UTM:(11S 0573 3732 1000)",""
"UTM:(11S 0573 3733 1000)",3.9,4,229,33.7390,-116.2065,0,0.302,"UTM:(11S 0573 3733 1000)",""
"UTM:(11S 0573 3787 1000)",3.4,1,183,34.2259,-116.2020,0,0.330,"UTM:(11S 0573 3787 1000)",""
"UTM:(11S 0574 3726 1000)",4.1,1,236,33.6758,-116.1963,0,0.330,"UTM:(11S 0574 3726 1000)",""
"UTM:(11S 0574 3727 1000)",2.0,1,235,33.6848,-116.1962,0,0.330,"UTM:(11S 0574 3727 1000)",""
"UTM:(11S 0574 3731 1000)",3.8,4,231,33.7209,-116.1959,0,0.302,"UTM:(11S 0574 3731 1000)",""
"UTM:(11S 0574 3732 1000)",4.5,2,231,33.7299,-116.1959,0,0.320,"UTM:(11S 0574 3732 1000)",""
"UTM:(11S 0575 3609 1000)",3.4,2,345,32.6205,-116.1952,0,0.320,"UTM:(11S 0575 3609 1000)",""
"UTM:(11S 0575 3726 1000)",3.8,1,236,33.6758,-116.1856,0,0.330,"UTM:(11S 0575 3726 1000)",""
"UTM:(11S 0575 4010 1000)",3.4,1,131,36.2365,-116.1598,0,0.330,"UTM:(11S 0575 4010 1000)",""
"UTM:(11S 0576 3725 1000)",6.4,1,238,33.6667,-116.1748,0,0.330,"UTM:(11S 0576 3725 1000)",""
"UTM:(11S 0576 3726 1000)",4.0,9,237,33.6757,-116.1748,0,0.262,"UTM:(11S 0576 3726 1000)",""
"UTM:(11S 0576 3732 1000)",3.4,1,232,33.7297,-116.1743,0,0.330,"UTM:(11S 0576 3732 1000)",""
"UTM:(11S 0576 4010 1000)",3.4,1,132,36.2364,-116.1487,0,0.330,"UTM:(11S 0576 4010 1000)",""
"UTM:(11S 0577 3776 1000)",4.5,4,195,34.1265,-116.1595,0,0.302,"UTM:(11S 0577 3776 1000)",""
"UTM:(11S 0577 3777 1000)",3.4,1,194,34.1355,-116.1594,0,0.330,"UTM:(11S 0577 3777 1000)",""
"UTM:(11S 0578 3894 1000)",2.2,1,119,35.1904,-116.1377,0,0.330,"UTM:(11S 0578 3894 1000)",""
"UTM:(11S 0579 3787 1000)",4.1,1,187,34.2255,-116.1369,0,0.330,"UTM:(11S 0579 3787 1000)",""
"UTM:(11S 0580 3667 1000)",3.1,2,292,33.1433,-116.1369,0,0.320,"UTM:(11S 0580 3667 1000)",""
"UTM:(11S 0580 3787 1000)",4.6,1,187,34.2254,-116.1260,0,0.330,"UTM:(11S 0580 3787 1000)",""
"UTM:(11S 0581 4005 1000)",5.3,1,134,36.1908,-116.0935,0,0.330,"UTM:(11S 0581 4005 1000)",""
"UTM:(11S 0581 4006 1000)",5.4,1,134,36.1999,-116.0935,0,0.330,"UTM:(11S 0581 4006 1000)",""
"UTM:(11S 0581 4014 1000)",3.4,1,139,36.2720,-116.0926,0,0.330,"UTM:(11S 0581 4014 1000)",""
"UTM:(11S 0582 3777 1000)",5.2,2,197,34.1351,-116.1052,0,0.320,"UTM:(11S 0582 3777 1000)",""
"UTM:(11S 0582 3778 1000)",5.3,4,196,34.1441,-116.1052,0,0.302,"UTM:(11S 0582 3778 1000)",""
"UTM:(11S 0582 3813 1000)",3.8,1,169,34.4597,-116.1018,0,0.330,"UTM:(11S 0582 3813 1000)",""
"UTM:(11S 0582 4008 1000)",4.3,1,136,36.2178,-116.0821,0,0.330,"UTM:(11S 0582 4008 1000)",""
"UTM:(11S 0582 4015 1000)",4.6,1,140,36.2810,-116.0814,0,0.330,"UTM:(11S 0582 4015 1000)",""
"UTM:(11S 0583 3777 1000)",3.8,2,197,34.1350,-116.0944,0,0.320,"UTM:(11S 0583 3777 1000)",""
"UTM:(11S 0583 3778 1000)",5.7,1,196,34.1441,-116.0943,0,0.330,"UTM:(11S 0583 3778 1000)",""
"UTM:(11S 0583 3780 1000)",2.2,1,195,34.1621,-116.0941,0,0.330,"UTM:(11S 0583 3780 1000)",""
"UTM:(11S 0583 4003 1000)",3.4,1,134,36.1727,-116.0715,0,0.330,"UTM:(11S 0583 4003 1000)",""
"UTM:(11S 0583 4006 1000)",3.0,3,136,36.1998,-116.0712,0,0.311,"UTM:(11S 0583 4006 1000)",""
"UTM:(11S 0583 4013 1000)",3.2,3,140,36.2629,-116.0704,0,0.311,"UTM:(11S 0583 4013 1000)",""
"UTM:(11S 0584 3778 1000)",3.4,2,197,34.1440,-116.0834,0,0.320,"UTM:(11S 0584 3778 1000)",""
"UTM:(11S 0584 3789 1000)",3.8,1,188,34.2431,-116.0824,0,0.330,"UTM:(11S 0584 3789 1000)",""
"UTM:(11S 0584 3903 1000)",6.0,1,122,35.2711,-116.0709,0,0.330,"UTM:(11S 0584 3903 1000)",""
"UTM:(11S 0584 4006 1000)",3.4,1,137,36.1996,-116.0601,0,0.330,"UTM:(11S 0584 4006 1000)",""
"UTM:(11S 0584 4007 1000)",4.2,3,137,36.2086,-116.0600,0,0.311,"UTM:(11S 0584 4007 1000)",""
"UTM:(11S 0584 4010 1000)",4.3,1,139,36.2357,-116.0597,0,0.330,"UTM:(11S 0584 4010 1000)",""
"UTM:(11S 0584 4011 1000)",4.3,1,139,36.2447,-116.0596,0,0.330,"UTM:(11S 0584 4011 1000)",""
"UTM:(11S 0584 4013 1000)",5.3,2,140,36.2627,-116.0593,0,0.320,"UTM:(11S 0584 4013 1000)",""
"UTM:(11S 0585 3715 1000)",3.4,1,251,33.5757,-116.0787,0,0.330,"UTM:(11S 0585 3715 1000)",""
"UTM:(11S 0585 3776 1000)",3.4,1,199,34.1258,-116.0728,0,0.330,"UTM:(11S 0585 3776 1000)",""
"UTM:(11S 0585 4004 1000)",4.8,1,137,36.1815,-116.0492,0,0.330,"UTM:(11S 0585 4004 1000)",""
"UTM:(11S 0585 4014 1000)",4.7,1,142,36.2717,-116.0481,0,0.330,"UTM:(11S 0585 4014 1000)",""
"UTM:(11S 0586 3776 1000)",3.6,1,200,34.1258,-116.0619,0,0.330,"UTM:(11S 0586 3776 1000)",""
"UTM:(11S 0586 3779 1000)",4.1,1,197,34.1529,-116.0617,0,0.330,"UTM:(11S 0586 3779 1000)",""
"UTM:(11S 0586 3780 1000)",3.4,1,197,34.1619,-116.0615,0,0.330,"UTM:(11S 0586 3780 1000)",""
"UTM:(11S 0586 3781 1000)",3.4,1,196,34.1709,-116.0615,0,0.330,"UTM:(11S 0586 3781 1000)",""
"UTM:(11S 0586 4004 1000)",6.4,1,137,36.1814,-116.0380,0,0.330,"UTM:(11S 0586 4004 1000)",""
"UTM:(11S 0586 4007 1000)",4.3,1,139,36.2084,-116.0377,0,0.330,"UTM:(11S 0586 4007 1000)",""
"UTM:(11S 0586 4008 1000)",5.9,1,139,36.2174,-116.0376,0,0.330,"UTM:(11S 0586 4008 1000)",""
"UTM:(11S 0586 4009 1000)",5.7,1,140,36.2265,-116.0375,0,0.330,"UTM:(11S 0586 4009 1000)",""
"UTM:(11S 0586 4011 1000)",3.8,1,141,36.2446,-116.0373,0,0.330,"UTM:(11S 0586 4011 1000)",""
"UTM:(11S 0586 4012 1000)",4.5,5,142,36.2536,-116.0372,0,0.293,"UTM:(11S 0586 4012 1000)",""
"UTM:(11S 0586 4013 1000)",3.4,1,142,36.2626,-116.0370,0,0.330,"UTM:(11S 0586 4013 1000)",""
"UTM:(11S 0586 4014 1000)",3.8,1,143,36.2716,-116.0369,0,0.330,"UTM:(11S 0586 4014 1000)",""
"UTM:(11S 0587 3776 1000)",4.1,1,200,34.1257,-116.0511,0,0.330,"UTM:(11S 0587 3776 1000)",""
"UTM:(11S 0587 3777 1000)",4.1,19,200,34.1347,-116.0510,0,0.203,"UTM:(11S 0587 3777 1000)",""
"UTM:(11S 0587 3778 1000)",2.7,1,199,34.1437,-116.0509,0,0.330,"UTM:(11S 0587 3778 1000)",""
"UTM:(11S 0587 3779 1000)",3.4,25,198,34.1527,-116.0508,0,0.178,"UTM:(11S 0587 3779 1000)",""
"UTM:(11S 0587 3780 1000)",4.9,1,197,34.1617,-116.0507,0,0.330,"UTM:(11S 0587 3780 1000)",""
"UTM:(11S 0587 3781 1000)",4.1,1,196,34.1708,-116.0506,0,0.330,"UTM:(11S 0587 3781 1000)",""
"UTM:(11S 0587 3782 1000)",4.7,1,196,34.1798,-116.0505,0,0.330,"UTM:(11S 0587 3782 1000)",""
"UTM:(11S 0587 3785 1000)",4.3,1,193,34.2069,-116.0502,0,0.330,"UTM:(11S 0587 3785 1000)",""
"UTM:(11S 0587 3786 1000)",3.4,2,192,34.2159,-116.0501,0,0.320,"UTM:(11S 0587 3786 1000)",""
"UTM:(11S 0587 4005 1000)",4.8,1,139,36.1903,-116.0268,0,0.330,"UTM:(11S 0587 4005 1000)",""
"UTM:(11S 0587 4006 1000)",5.7,2,139,36.1993,-116.0267,0,0.320,"UTM:(11S 0587 4006 1000)",""
"UTM:(11S 0587 4008 1000)",4.5,2,140,36.2174,-116.0265,0,0.320,"UTM:(11S 0587 4008 1000)",""
"UTM:(11S 0587 4011 1000)",2.7,1,142,36.2445,-116.0262,0,0.330,"UTM:(11S 0587 4011 1000)",""
"UTM:(11S 0587 4018 1000)",4.5,2,146,36.3075,-116.0254,0,0.320,"UTM:(11S 0587 4018 1000)",""
"UTM:(11S 0588 3696 1000)",3.1,1,269,33.4042,-116.0483,0,0.330,"UTM:(11S 0588 3696 1000)",""
"UTM:(11S 0588 3775 1000)",2.7,1,202,34.1166,-116.0403,0,0.330,"UTM:(11S 0588 3775 1000)",""
"UTM:(11S 0588 3776 1000)",3.4,1,201,34.1256,-116.0403,0,0.330,"UTM:(11S 0588 3776 1000)",""
"UTM:(11S 0588 3777 1000)",3.1,2,200,34.1347,-116.0401,0,0.320,"UTM:(11S 0588 3777 1000)",""
"UTM:(11S 0588 4003 1000)",4.3,1,139,36.1722,-116.0159,0,0.330,"UTM:(11S 0588 4003 1000)",""
"UTM:(11S 0588 4005 1000)",4.6,1,140,36.1902,-116.0157,0,0.330,"UTM:(11S 0588 4005 1000)",""
"UTM:(11S 0588 4006 1000)",5.3,1,140,36.1992,-116.0156,0,0.330,"UTM:(11S 0588 4006 1000)",""
"UTM:(11S 0588 4008 1000)",4.3,2,141,36.2173,-116.0153,0,0.320,"UTM:(11S 0588 4008 1000)",""
"UTM:(11S 0588 4017 1000)",5.7,1,146,36.2985,-116.0144,0,0.330,"UTM:(11S 0588 4017 1000)",""
"UTM:(11S 0589 3776 1000)",3.8,1,202,34.1256,-116.0294,0,0.330,"UTM:(11S 0589 3776 1000)",""
"UTM:(11S 0589 4002 1000)",4.8,1,139,36.1632,-116.0049,0,0.330,"UTM:(11S 0589 4002 1000)",""
"UTM:(11S 0589 4004 1000)",3.4,1,140,36.1812,-116.0047,0,0.330,"UTM:(11S 0589 4004 1000)",""
"UTM:(11S 0589 4006 1000)",3.8,2,141,36.1992,-116.0045,0,0.320,"UTM:(11S 0589 4006 1000)",""
"UTM:(11S 0589 4007 1000)",3.8,1,142,36.2082,-116.0044,0,0.330,"UTM:(11S 0589 4007 1000)",""
"UTM:(11S 0589 4015 1000)",4.1,3,146,36.2803,-116.0035,0,0.311,"UTM:(11S 0589 4015 1000)",""
"UTM:(11S 0589 4017 1000)",4.2,2,147,36.2983,-116.0032,0,0.320,"UTM:(11S 0589 4017 1000)",""
"UTM:(11S 0589 4018 1000)",4.6,1,147,36.3073,-116.0031,0,0.330,"UTM:(11S 0589 4018 1000)",""
"UTM:(11S 0590 3999 1000)",6.5,2,139,36.1360,-115.9941,0,0.320,"UTM:(11S 0590 3999 1000)",""
"UTM:(11S 0590 4005 1000)",4.6,2,141,36.1900,-115.9934,0,0.320,"UTM:(11S 0590 4005 1000)",""
"UTM:(11S 0590 4006 1000)",4.8,8,142,36.1990,-115.9933,0,0.269,"UTM:(11S 0590 4006 1000)",""
"UTM:(11S 0590 4007 1000)",4.1,9,142,36.2081,-115.9933,0,0.262,"UTM:(11S 0590 4007 1000)",""
"UTM:(11S 0590 4008 1000)",4.2,54,143,36.2172,-115.9931,0,0.116,"UTM:(11S 0590 4008 1000)",""
"UTM:(11S 0591 3997 1000)",4.6,1,139,36.1179,-115.9833,0,0.330,"UTM:(11S 0591 3997 1000)",""
"UTM:(11S 0591 4000 1000)",6.4,1,140,36.1449,-115.9829,0,0.330,"UTM:(11S 0591 4000 1000)",""
"UTM:(11S 0591 4004 1000)",5.2,1,142,36.1809,-115.9825,0,0.330,"UTM:(11S 0591 4004 1000)",""
"UTM:(11S 0591 4005 1000)",4.8,2,142,36.1899,-115.9823,0,0.320,"UTM:(11S 0591 4005 1000)",""
"UTM:(11S 0591 4007 1000)",4.9,2,143,36.2080,-115.9821,0,0.320,"UTM:(11S 0591 4007 1000)",""
"UTM:(11S 0592 3992 1000)",5.2,1,137,36.0727,-115.9727,0,0.330,"UTM:(11S 0592 3992 1000)",""
"UTM:(11S 0592 4002 1000)",3.8,1,142,36.1628,-115.9716,0,0.330,"UTM:(11S 0592 4002 1000)",""
"UTM:(11S 0592 4005 1000)",5.5,1,143,36.1898,-115.9712,0,0.330,"UTM:(11S 0592 4005 1000)",""
"UTM:(11S 0593 3689 1000)",4.5,1,278,33.3406,-115.9952,0,0.330,"UTM:(11S 0593 3689 1000)",""
"UTM:(11S 0593 3734 1000)",5.4,1,238,33.7464,-115.9905,0,0.330,"UTM:(11S 0593 3734 1000)",""
"UTM:(11S 0593 3993 1000)",3.4,1,139,36.0816,-115.9615,0,0.330,"UTM:(11S 0593 3993 1000)",""
"UTM:(11S 0593 3996 1000)",5.1,3,140,36.1086,-115.9612,0,0.311,"UTM:(11S 0593 3996 1000)",""
"UTM:(11S 0593 3997 1000)",5.0,1,140,36.1176,-115.9611,0,0.330,"UTM:(11S 0593 3997 1000)",""
"UTM:(11S 0593 3998 1000)",4.7,1,141,36.1266,-115.9609,0,0.330,"UTM:(11S 0593 3998 1000)",""
"UTM:(11S 0593 3999 1000)",3.4,1,141,36.1357,-115.9608,0,0.330,"UTM:(11S 0593 3999 1000)",""
"UTM:(11S 0593 4006 1000)",5.3,2,145,36.1988,-115.9600,0,0.320,"UTM:(11S 0593 4006 1000)",""
"UTM:(11S 0594 3684 1000)",4.3,1,282,33.2955,-115.9850,0,0.330,"UTM:(11S 0594 3684 1000)",""
"UTM:(11S 0594 4000 1000)",4.8,2,143,36.1446,-115.9496,0,0.320,"UTM:(11S 0594 4000 1000)",""
"UTM:(11S 0594 4004 1000)",4.3,1,144,36.1806,-115.9491,0,0.330,"UTM:(11S 0594 4004 1000)",""
"UTM:(11S 0594 4005 1000)",5.3,1,145,36.1897,-115.9490,0,0.330,"UTM:(11S 0594 4005 1000)",""
"UTM:(11S 0595 3681 1000)",3.8,1,286,33.2683,-115.9746,0,0.330,"UTM:(11S 0595 3681 1000)",""
"UTM:(11S 0595 3688 1000)",3.1,1,279,33.3315,-115.9738,0,0.330,"UTM:(11S 0595 3688 1000)",""
"UTM:(11S 0595 3997 1000)",7.0,1,142,36.1174,-115.9388,0,0.330,"UTM:(11S 0595 3997 1000)",""
"UTM:(11S 0595 4000 1000)",4.8,1,144,36.1445,-115.9385,0,0.330,"UTM:(11S 0595 4000 1000)",""
"UTM:(11S 0596 4001 1000)",4.8,7,145,36.1534,-115.9273,0,0.277,"UTM:(11S 0596 4001 1000)",""
"UTM:(11S 0597 3681 1000)",3.7,5,286,33.2681,-115.9531,0,0.293,"UTM:(11S 0597 3681 1000)",""
"UTM:(11S 0597 3782 1000)",3.4,1,202,34.1790,-115.9420,0,0.330,"UTM:(11S 0597 3782 1000)",""
"UTM:(11S 0597 3997 1000)",3.4,2,144,36.1172,-115.9166,0,0.320,"UTM:(11S 0597 3997 1000)",""
"UTM:(11S 0597 4000 1000)",4.8,2,145,36.1444,-115.9162,0,0.320,"UTM:(11S 0597 4000 1000)",""
"UTM:(11S 0597 4001 1000)",5.5,3,146,36.1534,-115.9161,0,0.311,"UTM:(11S 0597 4001 1000)",""
"UTM:(11S 0598 3778 1000)",2.7,1,206,34.1427,-115.9316,0,0.330,"UTM:(11S 0598 3778 1000)",""
"UTM:(11S 0598 3997 1000)",6.2,1,145,36.1171,-115.9055,0,0.330,"UTM:(11S 0598 3997 1000)",""
"UTM:(11S 0598 3999 1000)",5.0,1,146,36.1352,-115.9052,0,0.330,"UTM:(11S 0598 3999 1000)",""
"UTM:(11S 0598 4001 1000)",4.6,1,147,36.1532,-115.9050,0,0.330,"UTM:(11S 0598 4001 1000)",""
"UTM:(11S 0602 3780 1000)",3.8,3,207,34.1604,-115.8880,0,0.311,"UTM:(11S 0602 3780 1000)",""
"UTM:(11S 0610 4167 1000)",2.2,1,262,37.6480,-115.7475,0,0.330,"UTM:(11S 0610 4167 1000)",""
"UTM:(11S 0611 3725 1000)",3.8,1,256,33.6636,-115.7973,0,0.330,"UTM:(11S 0611 3725 1000)",""
"UTM:(11S 0611 4234 1000)",3.4,2,315,38.2516,-115.7257,0,0.320,"UTM:(11S 0611 4234 1000)",""
"UTM:(11S 0613 4309 1000)",2.7,2,381,38.9271,-115.6907,0,0.320,"UTM:(11S 0613 4309 1000)",""
"UTM:(11S 0615 3781 1000)",5.2,2,215,34.1681,-115.7468,0,0.320,"UTM:(11S 0615 3781 1000)",""
"UTM:(11S 0618 3725 1000)",4.1,2,260,33.6628,-115.7218,0,0.320,"UTM:(11S 0618 3725 1000)",""
"UTM:(11S 0618 3958 1000)",3.7,3,153,35.7634,-115.6891,0,0.311,"UTM:(11S 0618 3958 1000)",""
"UTM:(11S 0618 4018 1000)",3.1,1,172,36.3042,-115.6801,0,0.330,"UTM:(11S 0618 4018 1000)",""
"UTM:(11S 0618 4048 1000)",4.2,3,188,36.5746,-115.6756,0,0.311,"UTM:(11S 0618 4048 1000)",""
"UTM:(11S 0618 4050 1000)",4.1,5,190,36.5926,-115.6753,0,0.293,"UTM:(11S 0618 4050 1000)",""
"UTM:(11S 0619 3967 1000)",3.8,1,156,35.8445,-115.6767,0,0.330,"UTM:(11S 0619 3967 1000)",""
"UTM:(11S 0619 4047 1000)",3.1,2,189,36.5654,-115.6645,0,0.320,"UTM:(11S 0619 4047 1000)",""
"UTM:(11S 0620 3623 1000)",3.1,2,349,32.7428,-115.7138,0,0.320,"UTM:(11S 0620 3623 1000)",""
"UTM:(11S 0622 3627 1000)",2.0,2,346,32.7786,-115.6920,0,0.320,"UTM:(11S 0622 3627 1000)",""
"UTM:(11S 0622 3629 1000)",3.1,1,344,32.7966,-115.6917,0,0.330,"UTM:(11S 0622 3629 1000)",""
"UTM:(11S 0622 3965 1000)",3.4,1,158,35.8260,-115.6438,0,0.330,"UTM:(11S 0622 3965 1000)",""
"UTM:(11S 0622 4013 1000)",4.3,1,174,36.2587,-115.6363,0,0.330,"UTM:(11S 0622 4013 1000)",""
"UTM:(11S 0623 3631 1000)",2.2,1,343,32.8145,-115.6807,0,0.330,"UTM:(11S 0623 3631 1000)",""
"UTM:(11S 0624 3962 1000)",4.3,1,160,35.7987,-115.6222,0,0.330,"UTM:(11S 0624 3962 1000)",""
"UTM:(11S 0624 3963 1000)",6.4,1,160,35.8077,-115.6220,0,0.330,"UTM:(11S 0624 3963 1000)",""
"UTM:(11S 0625 3637 1000)",3.1,2,338,32.8684,-115.6586,0,0.320,"UTM:(11S 0625 3637 1000)",""
"UTM:(11S 0626 4219 1000)",2.0,1,312,38.1144,-115.5570,0,0.330,"UTM:(11S 0626 4219 1000)",""
"UTM:(11S 0633 3627 1000)",2.5,1,351,32.7773,-115.5745,0,0.330,"UTM:(11S 0633 3627 1000)",""
"UTM:(11S 0633 3628 1000)",2.9,1,350,32.7863,-115.5744,0,0.330,"UTM:(11S 0633 3628 1000)",""
"UTM:(11S 0633 3629 1000)",2.0,5,349,32.7953,-115.5743,0,0.293,"UTM:(11S 0633 3629 1000)",""
"UTM:(11S 0633 3635 1000)",3.6,2,344,32.8495,-115.5734,0,0.320,"UTM:(11S 0633 3635 1000)",""
"UTM:(11S 0633 3926 1000)",2.2,1,167,35.4731,-115.5285,0,0.330,"UTM:(11S 0633 3926 1000)",""
"UTM:(11S 0634 3625 1000)",3.1,2,353,32.7591,-115.5641,0,0.320,"UTM:(11S 0634 3625 1000)",""
"UTM:(11S 0634 3626 1000)",2.7,1,352,32.7681,-115.5640,0,0.330,"UTM:(11S 0634 3626 1000)",""
"UTM:(11S 0634 3628 1000)",2.7,1,351,32.7862,-115.5637,0,0.330,"UTM:(11S 0634 3628 1000)",""
"UTM:(11S 0634 3629 1000)",2.7,5,350,32.7952,-115.5636,0,0.293,"UTM:(11S 0634 3629 1000)",""
"UTM:(11S 0634 3647 1000)",3.8,1,334,32.9575,-115.5609,0,0.330,"UTM:(11S 0634 3647 1000)",""
