OBJECTID	TARGET_FID	LON	LAT	MAX_MMI	EARTHQUAKE
5807	3441	-117.5200734	34.73502021		
5808	12448	-121.2031661	40.28832212	1	DYFI\ca_2001
5809	662	-117.0709158	32.94442438	5.5	Historic MMI\pt__1952a
5810	2175	-116.6217581	33.91898986	6.8	Historic MMI\pt__1968
5811	2164	-117.6099049	33.91898986	6.4	DYFI\ca_2019b
5812	12536	-123.7184489	40.35681087		
5813	4820	-118.6878833	35.61613202		
5814	4715	-117.6997365	35.54307135	7.4	DYFI\ca_2019b
5815	8072	-118.3285572	37.63456121		
5816	6915	-118.0590626	36.91976847		
5817	10237	-121.8319868	38.97387013		
5818	4247	-118.0590626	35.25016306		
5819	15116	-121.2031661	41.84593627		
5820	14538	-121.023503	41.51046567		
5821	5627	-119.1370409	36.12568658	2.7	DYFI\ca_2019b
5822	3180	-120.1251877	34.58724206	6	Historic MMI\pt__1952a
5823	3216	-116.8912527	34.58724206		
5824	7961	-117.923042	37.52873859		
5825	2050	-117.4302419	33.84441261	5.4	DYFI\ca_2019b
5826	329	-115.7234428	32.71797609	7.7	DYFI\ca_2019b
5827	8747	-120.2150193	38.06017072	4.3	DYFI\ca_2019b
5828	5889	-116.4420951	36.2706708	3	Historic MMI\pt__1947
5829	8305	-118.26017	37.7582001		
5830	1808	-118.3271223	33.6980862	6.5	Historic MMI\pt__1952a
5831	14996	-121.5624922	41.77898207		
5832	7332	-122.2811444	37.20649991		
5833	5544	-116.1726005	36.05309384		
5834	9078	-121.7421552	38.27205313		
5835	3918	-116.3522635	35.02978462		
5836	2480	-120.4857621	34.12652674		
5837	675	-115.9031059	32.94442438		
5838	6790	-118.8675463	36.8479164		
5839	4343	-119.8556931	35.32348985		
5840	4505	-115.7234428	35.39675021		
5841	10946	-120.6641769	39.39165705		
5842	2315	-114.4844941	34.00421807		
5843	6672	-119.0472094	36.77599673		
5844	1717	-116.082769	33.62029027		
5845	4712	-117.9692311	35.54307135		
5846	5842	-120.6641769	36.2706708		
5847	1825	-116.8014212	33.69506275	4.3	DYFI\ca_2008b
5848	10935	-121.6523237	39.39165705	4	Historic MMI\pt__1952a
5849	6318	-119.5861986	36.55983269	5.3	Historic MMI\pt__1952a
5850	7473	-120.0353562	37.27801331		
5851	7590	-119.9455247	37.34945884		
5852	5974	-119.2268724	36.34306217	5.5	DYFI\ca_2019b
5853	9310	-121.7421552	38.41296569		
5854	2737	-118.2387256	34.29089643	7.9	DYFI\ca_2019b
5855	3445	-117.1607473	34.73502021		
5856	446	-115.6336113	32.793523	6.3	Historic MMI\pt__1987b
5857	9784	-120.84384	38.69396768	6	Historic MMI\pt__1872
5858	1467	-117.6997365	33.47055056	7	Historic MMI\pt__1952a
5859	11879	-120.2150193	39.94483687		
5860	2520	-116.8912527	34.14233	5	Historic MMI\pt__1952a
5861	14170	-122.8201336	41.30834436		
5862	5045	-119.316704	35.76205328		
5863	13504	-120.1251877	40.90221672		
5864	13124	-122.9997966	40.69821162		
5865	5067	-117.3404104	35.76205328	8.5	Historic MMI\pt__1986b
5866	3872	-120.4845138	35.02978462	7.3	Historic MMI\pt__1952b
5867	5034	-120.3048508	35.76205328		
5868	2294	-116.3522635	33.99350188	8	Historic MMI\pt__1892
5869	11381	-123.2692912	39.6688006		
5870	5766	-117.0709158	36.19821225		
5871	5408	-117.9692311	35.98043408		
5872	10468	-121.9218183	39.11340829	4	Historic MMI\pt__1906
5873	8162	-120.6641769	37.70566666	2.5	DYFI\ca_2003
5874	8187	-118.4183887	37.70566666		
5875	8183	-118.7777148	37.70566666		
5876	14987	-122.3709759	41.77898207		
5877	4130	-118.1488941	35.17676988		
5878	2783	-114.1439417	34.28177869	4.4	Historic MMI\pt__1952a
5879	14292	-122.2811444	41.37578799		
5880	544	-117.2505788	32.86900579	5.5	Historic MMI\pt__1954a
5881	5036	-120.1251877	35.76205328	3.5	Historic MMI\pt__1906
5882	3818	-114.9149591	34.95619266		
5883	4945	-117.8793995	35.68912602	7	Historic MMI\pt__1872
5884	5158	-119.5861986	35.83491374		
5885	13361	-122.550639	40.83428469		
5886	10599	-120.5743454	39.18307398		
5887	1604	-115.8132744	33.54545285	4	Historic MMI\pt__1948a
5888	5427	-116.262432	35.98043408	5	Historic MMI\pt__1952a
5889	13468	-123.3591228	40.90221672		
5890	6549	-119.6760301	36.70400952	3.8	DYFI\ca_2019b
5891	5720	-121.2031661	36.19821225	4.5	DYFI\ca_2007
5892	2293	-116.4420951	33.99350188	3.4	DYFI\ca_2019b
5893	3930	-115.2742852	35.02978462		
5894	11393	-122.1913129	39.6688006		
5895	14745	-123.2692912	41.64486375		
5896	9886	-122.1014814	38.76404647	4.3	DYFI\ca2014
5897	5178	-117.789568	35.83491374		
5898	7144	-118.3285572	37.06326967		
5899	11619	-122.7303021	39.80695727		
5900	4907	-121.2929976	35.68912602	4	Historic MMI\pt__1906
5901	669	-116.4420951	32.94442438	8	Historic MMI\pt__1892
5902	4959	-116.6217581	35.68912602		
5903	11149	-123.2692912	39.53036711		
5904	14655	-120.9336715	41.57769967		
5905	3879	-119.8556931	35.02978462		
5906	14070	-121.3828291	41.24083088		
5907	15007	-120.5743454	41.77898207		
5908	7498	-117.789568	37.27801331		
5909	6641	-121.8319868	36.77599673	7.5	Historic MMI\pt__1984a
5910	3690	-115.9929374	34.88253456		
5911	4105	-120.3946823	35.17676988	6.1	DYFI\ca_2003
5912	4139	-117.3404104	35.17676988		
5913	13610	-121.023503	40.97007905		
5914	3192	-119.0472094	34.58724206		
5915	1267	-114.8251276	33.32055167		
5916	2401	-117.1607473	34.06794862	7.1	Historic MMI\pt__1968
5917	13963	-120.5743454	41.17324759		
5918	13960	-120.84384	41.17324759		
5919	15232	-121.2031661	41.91282048		
5920	5752	-118.3285572	36.19821225	3.8	DYFI\ca_2019b
5921	2546	-114.555633	34.14233		
5922	14964	-124.4052211	41.79829311		
5923	10481	-120.7540084	39.11340829		
5924	13479	-122.3709759	40.90221672		
5925	1036	-114.7353794	33.17036362		
5926	3760	-120.1251877	34.95619266		
5927	1365	-116.4420951	33.39558348		
5928	11622	-122.4608075	39.80695727		
5929	205	-116.4420951	32.64236512	5.8	Historic MMI\pt__1954a
5930	530	-118.5082202	32.86900579		
5931	13690	-124.2207252	41.05497206		
5932	2138	-119.9517441	33.92770518		
5933	689	-114.6454645	32.94442438		
5934	4481	-117.8793995	35.39675021		
5935	1497	-115.0047906	33.47055056		
5936	4152	-116.1726005	35.17676988	2.2	DYFI\ca_2019b
5937	6542	-120.3048508	36.70400952	3.1	DYFI\ca_2004
5938	6645	-121.4726607	36.77599673	3.1	DYFI\ca_2007
5939	6529	-121.4726607	36.70400952		
5940	5182	-117.4302419	35.83491374	4.2	DYFI\ca_1999
5941	10596	-120.84384	39.18307398	4	Historic MMI\pt__1872
5942	6640	-121.9218183	36.77599673	3.4	DYFI\ca_2007
5943	3647	-119.8556931	34.88253456		
5944	7923	-121.2929976	37.56338767	3.4	DYFI\ca_2007
5945	8290	-119.5861986	37.77670394	5	Historic MMI\pt__1906
5946	4383	-116.262432	35.32348985		
5947	2622	-118.1488941	34.21664596	7	Historic MMI\pt__1987a
5948	14885	-121.1133345	41.71195789		
5949	9547	-121.2929976	38.55360398	4.1	DYFI\ca_2019b
5950	14056	-122.6404705	41.24083088		
5951	6459	-117.3404104	36.63195482		
5952	5396	-119.0472094	35.98043408	6	Historic MMI\pt__1980a
5953	13715	-122.0116498	41.03787166		
5954	12332	-121.2031661	40.2197639	3.3	DYFI\ca_2001
5955	6407	-121.9942379	36.62682732	3.2	DYFI\ca_2004
5956	6765	-121.1133345	36.8479164		
5957	14877	-121.8319868	41.71195789		
5958	5529	-117.5200734	36.05309384		
5959	13492	-121.2031661	40.90221672		
5960	5527	-117.6997365	36.05309384		
5961	13028	-121.2031661	40.63007062		
5962	2973	-117.8793995	34.43920062	4.9	Historic MMI\pt__1968
5963	11749	-121.4726607	39.87593172		
5964	11267	-123.0896282	39.59961844	6	Historic MMI\pt__1906
5965	5483	-121.6407212	36.0566193		
5966	3917	-116.4420951	35.02978462	3.4	DYFI\ca_2019b
5967	2650	-115.6336113	34.21664596		
5968	13148	-120.84384	40.69821162		
5969	14978	-123.1794597	41.77898207		
5970	6295	-121.6523237	36.55983269	4.7	DYFI\ca_2019b
5971	5775	-116.262432	36.19821225		
5972	2883	-115.5437798	34.36508134	3	Historic MMI\pt_1918
5973	5373	-121.1133345	35.98043408		
5974	532	-118.3428867	32.85767534		
5975	9214	-119.9455247	38.34254367		
5976	1480	-116.5319266	33.47055056		
5977	3876	-120.1251877	35.02978462		
5978	12686	-120.6641769	40.42523013	3.7	Historic MMI\pt__1952a
5979	1371	-115.9031059	33.39558348		
5980	7103	-122.0116498	37.06326967	8	Historic MMI\pt__1984a
5981	1240	-117.2505788	33.32055167	4.9	Historic MMI\pt__1968
5982	5869	-118.2387256	36.2706708		
5983	14389	-123.9879435	41.44316177		
5984	3407	-120.5743454	34.73502021	3.4	DYFI\ca_2019b
5985	5307	-116.6217581	35.90770736		
5986	13827	-122.3709759	41.10559451		
5987	5976	-119.0472094	36.34306217	3.8	Historic MMI\pt__1952a
5988	5726	-120.6641769	36.19821225	6.5	Historic MMI\pt__1952a
5989	5202	-115.6638704	35.80992884	6.4	DYFI\ca_2019b
5990	3529	-120.0353562	34.80881039		
5991	5154	-119.9455247	35.83491374		
5992	11069	-120.0417705	39.46120873		
5993	6343	-117.3404104	36.55983269		
5994	6890	-120.3048508	36.91976847		
5995	12201	-122.550639	40.15113624	3.1	DYFI\ca_2019b
5996	6876	-121.5624922	36.91976847	9	Historic MMI\pt__1906
5997	15333	-122.5503956	41.97678934		
5998	4380	-116.5319266	35.32348985		
5999	7469	-120.3946823	37.27801331	4.3	DYFI\ca_2019b
6000	1847	-114.8251276	33.69506275		
6001	15084	-124.077775	41.84593627		
6002	13580	-123.7184489	40.97007905		
6003	9991	-123.0896282	38.8340565	7	Historic MMI\pt__1906
6004	8995	-118.8169096	38.17031746		
6005	3542	-118.8675463	34.80881039	7	Historic MMI\pt__1952a
6006	14397	-123.2692912	41.44316177		
6007	3691	-115.9031059	34.88253456		
6008	10002	-122.1014814	38.8340565		
6009	12092	-121.9218183	40.08243916		
6010	13717	-121.8319868	41.03787166		
6011	3904	-117.6099049	35.02978462	6.7	Historic MMI\pt__1952a
6012	5772	-116.5319266	36.19821225		
6013	11051	-121.6523237	39.46104663	2	DYFI\ca_2001
6014	4011	-118.4183887	35.10331038	7.5	Historic MMI\pt__1954a
6015	10103	-123.4489543	38.90399773		
6016	893	-117.1607473	33.09506866	5.8	Historic MMI\pt__1968
6017	12106	-120.6641769	40.08243916		
6018	2257	-119.6760301	33.99350188		
6019	3585	-115.0047906	34.80881039		
6020	12078	-123.1794597	40.08243916		
6021	4723	-116.9810842	35.54307135		
6022	5068	-117.2505788	35.76205328		
6023	10336	-123.3591228	39.04367366	7	Historic MMI\pt__1906
6024	10133	-120.7540084	38.90399773		
6025	12553	-122.1913129	40.35681087		
6026	12319	-122.3709759	40.2197639		
6027	7450	-122.1014814	37.27801331	8.5	Historic MMI\pt__1906
6028	315	-116.9810842	32.71797609	5.6	Historic MMI\pt__1952a
6029	4101	-120.7540084	35.17676988	5	Historic MMI\pt__1933
6030	8044	-120.84384	37.63456121	5.8	Historic MMI\pt__1980a
6031	317	-116.8014212	32.71797609	5.6	DYFI\ca_2019b
6032	3458	-115.9929374	34.73502021		
6033	11531	-120.2150193	39.73791355		
6034	14513	-123.2692912	41.51046567		
6035	8636	-119.7658616	37.98940647		
6036	3526	-120.3048508	34.80881039	3.4	DYFI\ca_2008b
6037	4679	-120.9336715	35.54307135		
6038	14175	-122.3709759	41.30834436	3.5	Historic MMI\pt__1906
6039	9099	-119.8556931	38.27205313		
6040	3085	-118.2387256	34.51325422	4.9	DYFI\ca_2019b
6041	8279	-120.5743454	37.77670394		
6042	5879	-117.3404104	36.2706708		
6043	7811	-120.9336715	37.49214606	3.4	DYFI\ca_2019b
6044	5311	-116.262432	35.90770736		
6045	3081	-118.5980518	34.51325422	6	Historic MMI\pt__1952a
6046	13472	-122.9997966	40.90221672		
6047	2663	-114.4658014	34.21664596		
6048	11382	-123.1794597	39.6688006		
6049	6120	-116.5319266	36.41538631		
6050	2544	-114.735296	34.14233		
6051	11400	-121.5624922	39.6688006	3.3	DYFI\ca_2001
6052	11839	-123.8082804	39.94483687		
6053	7349	-120.7540084	37.20649991		
6054	11526	-120.6641769	39.73791355	5.4	Historic MMI\pt__1966
6055	325	-116.082769	32.71797609		
6056	1023	-115.9031059	33.17029419		
6057	8978	-120.3048508	38.20149409	3.1	DYFI\ca_2019b
6058	11513	-121.8319868	39.73791355	5	Historic MMI\pt__1952a
6059	2405	-116.8014212	34.06794862	6	DYFI\ca_1992d
6060	2508	-117.9692311	34.14233	6.8	Historic MMI\pt__1987a
6061	3355	-114.8251276	34.66116407		
6062	2873	-116.4420951	34.36508134	6.3	Historic MMI\pt__1948a
6063	674	-115.9929374	32.94442438		
6064	1695	-118.0434255	33.63729531		
6065	5151	-120.2150193	35.83491374		
6066	12572	-120.4845138	40.35681087		
6067	3239	-114.8251276	34.58724206		
6068	4816	-119.0472094	35.61613202		
6069	12189	-123.6286173	40.15113624		
6070	2947	-120.2155506	34.44793107	7	Historic MMI\pt__1952a
6071	3351	-115.1844537	34.66116407	3.6	DYFI\ca_1999
6072	8719	-122.7303021	38.06017072	3.8	DYFI\ca_2007
6073	1374	-115.6336113	33.39558348		
6074	2136	-120.1251877	33.91898986		
6075	3432	-118.3285572	34.73502021	4.8	DYFI\ca_2019b
6076	9435	-120.9336715	38.48331914		
6077	14281	-123.2692912	41.37578799		
6078	5389	-119.6760301	35.98043408		
6079	4911	-120.9336715	35.68912602	4.6	DYFI\ca_2004
6080	12779	-122.7303021	40.49357985		
6081	3680	-116.8912527	34.88253456	5.8	Historic MMI\pt__1968
6082	8184	-118.6878833	37.70566666		
6083	9561	-120.0353562	38.55360398		
6084	5142	-121.023503	35.83491374	6.1	Historic MMI\pt__1906
6085	13346	-123.8981119	40.83428469		
6086	14177	-122.1913129	41.30834436	4	Historic MMI\pt__1873
6087	5419	-116.9810842	35.98043408		
6088	1341	-118.5865599	33.41202157		
6089	15324	-123.3590845	41.97301007		
6090	5750	-118.5082202	36.19821225		
6091	8616	-121.5624922	37.98940647	2	DYFI\ca2014
6092	14521	-122.550639	41.51046567	3	Historic MMI\pt__1906
6093	2637	-116.8014212	34.21664596	5.7	DYFI\ca_2019b
6094	5157	-119.6760301	35.83491374		
6095	6664	-119.7658616	36.77599673	6.8	Historic MMI\pt__1952a
6096	4623	-115.5437798	35.46994406	2.2	DYFI\ca_2019b
6097	4501	-116.082769	35.39675021	2.5	Historic MMI\pt__1947
6098	8870	-119.5861986	38.13086661		
6099	10822	-121.3828291	39.32219839	3.1	DYFI\ca_2019b
6100	12654	-123.5387858	40.42523013		
6101	1608	-115.4539483	33.54545285		
6102	6454	-117.789568	36.63195482		
6103	1850	-114.5585227	33.69668703	5.8	DYFI\ca_2019b
6104	8738	-121.023503	38.06017072		
6105	8055	-119.8556931	37.63456121	4	Historic MMI\pt__1872
6106	2283	-117.3404104	33.99350188	7	Historic MMI\pt__1968
6107	4942	-118.1488941	35.68912602	3.1	DYFI\ca_2003
6108	1586	-117.4302419	33.54545285	2.2	DYFI\ca_2019b
6109	3304	-119.4065355	34.66116407		
6110	14407	-122.3709759	41.44316177	1	DYFI\ca_2005b
6111	5171	-118.4183887	35.83491374		
6112	10005	-121.8319868	38.8340565		
6113	3565	-116.8014212	34.80881039	6.4	DYFI\ca_1999
6114	7721	-118.5980518	37.42083643		
6115	2411	-116.262432	34.06794862	6.8	Historic MMI\pt__1992a
6116	6917	-117.8793995	36.91976847	2.9	DYFI\ca_2003
6117	6324	-119.0472094	36.55983269	1	DYFI\ca_2003
6118	10244	-121.2031661	38.97387013		
6119	4699	-119.1370409	35.54307135	4.1	DYFI\ca_2019b
6120	7604	-118.6878833	37.34945884		
6121	7571	-121.6523237	37.34945884	7	Historic MMI\pt__1984a
6122	7372	-118.6878833	37.20649991		
6123	1384	-114.7417266	33.39663585	6.4	Historic MMI\pt__1968
6124	8838	-122.4608075	38.13086661	4.8	DYFI\ca_2007
6125	3545	-118.5980518	34.80881039	3.8	DYFI\ca_1999
6126	12998	-123.8981119	40.63007062		
6127	1457	-118.598046	33.47055536		
6128	5737	-119.6760301	36.19821225		
6129	5491	-120.9336715	36.05309384	5.5	Historic MMI\pt__1952b
6130	2516	-117.2505788	34.14233	7	Historic MMI\pt__1968
6131	6301	-121.1133345	36.55983269	4.5	Historic MMI\pt__1906
6132	14650	-121.3828291	41.57769967		
6133	2071	-115.5437798	33.84441261		
6134	6651	-120.9336715	36.77599673		
6135	13262	-121.023503	40.76628298		
6136	11292	-120.84384	39.59961844	4	Historic MMI\pt__1948b
6137	10099	-123.7782047	38.9148113		
6138	6692	-117.2505788	36.77599673		
6139	1486	-115.9929374	33.47055056	3.1	DYFI\ca_2005a
6140	4451	-120.5743454	35.39675021	5	Historic MMI\pt__1927b
6141	2281	-117.5200734	33.99350188	6.3	DYFI\ca_2019b
6142	13594	-122.4608075	40.97007905		
6143	7679	-122.3709759	37.42083643	7.5	Historic MMI\pt__1906
6144	14540	-120.84384	41.51046567		
6145	7822	-119.9455247	37.49214606	4.8	Historic MMI\pt__1947
6146	10823	-121.2929976	39.32219839	2.7	DYFI\ca_2001
6147	1594	-116.7115897	33.54545285	5.4	Historic MMI\pt__1968
6148	1498	-114.9149591	33.47055056		
6149	3454	-116.3522635	34.73502021		
6150	7141	-118.5980518	37.06326967		
6151	7229	-121.1133345	37.13491868		
6152	4037	-116.082769	35.10331038		
6153	6565	-118.2387256	36.70400952		
6154	8753	-119.6760301	38.06017072		
6155	3652	-119.4065355	34.88253456		
6156	11263	-123.4489543	39.59961844		
6157	2047	-117.6997365	33.84441261	6.8	DYFI\ca_2019b
6158	9108	-119.0472443	38.27202567		
6159	5303	-116.9810842	35.90770736		
6160	3335	-116.6217581	34.66116407		
6161	4111	-119.8556931	35.17676988		
6162	4376	-116.8912527	35.32348985		
6163	11494	-123.5387858	39.73791355		
6164	4584	-119.0472094	35.46994406	5.4	DYFI\ca_2019b
6165	1009	-117.1607473	33.17029419	5	Historic MMI\pt__1937
6166	5840	-120.84384	36.2706708		
6167	10028	-119.7777814	38.82265904	2	DYFI\ca_2007
6168	4141	-117.1607473	35.17676988		
6169	7104	-121.9218183	37.06326967	9	Historic MMI\pt__1906
6170	9768	-122.2811444	38.69396768		
6171	8880	-118.7235472	38.10210157		
6172	5528	-117.6099049	36.05309384		
6173	6903	-119.1370409	36.91976847		
6174	4345	-119.6760301	35.32348985	4.5	Historic MMI\pt__1927b
6175	12076	-123.3591228	40.08243916		
6176	10797	-123.6286173	39.32219839	6.8	Historic MMI\pt__1898
6177	1836	-115.8132744	33.69506275	3.8	DYFI\ca_2019b
6178	7497	-117.8793995	37.27801331		
6179	8378	-122.1014814	37.84767304	5.7	Historic MMI\pt__1984a
6180	9300	-122.6404705	38.41296569	6.5	Historic MMI\pt__1906
6181	7375	-118.4183887	37.20649991		
6182	4242	-118.5082202	35.25016306		
6183	14394	-123.5387858	41.44316177	3.8	DYFI\ca_2019b
6184	5725	-120.7540084	36.19821225		
6185	8976	-120.4845138	38.20149409		
6186	12081	-122.9099651	40.08243916		
6187	13235	-123.4489543	40.76628298		
6188	7720	-118.6878833	37.42083643		
6189	11874	-120.6641769	39.94483687		
6190	3428	-118.6878833	34.73502021	4	Historic MMI\pt__1952a
6191	12079	-123.0896282	40.08243916		
6192	13601	-121.8319868	40.97007905		
6193	7351	-120.5743454	37.20649991	2.9	DYFI\ca_2004
6194	1248	-116.5319266	33.32055167		
6195	15201	-123.9879435	41.91282048	7	Historic MMI\pt__1873
6196	8970	-121.023503	38.20149409		
6197	3343	-115.9031059	34.66116407		
6198	3656	-119.0472094	34.88253456		
6199	2961	-118.9573779	34.43920062	4.2	DYFI\ca_2019b
6200	1451	-119.1008604	33.47416156		
6201	2173	-116.8014212	33.91898986	6.2	Historic MMI\pt__1968
6202	3181	-120.0353562	34.58724206	7	Historic MMI\pt__1952a
6203	4353	-118.9573779	35.32348985	6	Historic MMI\pt__1952a
6204	7355	-120.2150193	37.20649991	3.6	DYFI\ca_2019b
6205	2736	-118.3285572	34.29089643	7.8	Historic MMI\pt__1968
6206	3885	-119.316704	35.02978462	4.8	Historic MMI\pt__1948a
6207	5758	-117.789568	36.19821225		
6208	1710	-116.7115897	33.62029027	3.8	Historic MMI\pt__1942
6209	12677	-121.4726607	40.42523013		
6210	13721	-121.4726607	41.03787166		
6211	337	-115.0055955	32.72752388		
6212	14891	-120.5743454	41.71195789		
6213	14432	-120.1251877	41.44316177		
6214	7152	-117.6099049	37.06326967		
6215	12763	-124.1676065	40.49357985		
6216	13691	-124.1664806	41.03870049	6.3	Historic MMI\pt__1980b
6217	4157	-115.7234428	35.17676988		
6218	4360	-118.3285572	35.32348985	3.1	DYFI\ca_2008b
6219	14537	-121.1133345	41.51046567		
6220	8387	-121.2929976	37.84767304	5.5	Historic MMI\pt__1927b
6221	7267	-117.6997365	37.13491868		
6222	3580	-115.4539483	34.80881039		
6223	318	-116.7115897	32.71797609	5.4	DYFI\ca_2010
6224	6085	-119.6760301	36.41538631	5.5	Historic MMI\pt__1952a
6225	14280	-123.3591228	41.37578799		
6226	14765	-121.4726607	41.64486375		
6227	7026	-118.5082202	36.99155291		
6228	12420	-123.7184489	40.28832212		
6229	5513	-118.9573779	36.05309384	5.6	DYFI\ca_2019b
6230	799	-115.1844537	33.0197787		
6231	10700	-121.9218183	39.25267069		
6232	3684	-116.5319266	34.88253456		
6233	7918	-121.7421552	37.56338767		
6234	15109	-121.8319868	41.84593627		
6235	11969	-122.550639	40.01367269		
6236	15347	-121.292885	41.97173439		
6237	1824	-116.8912527	33.69506275	3.1	DYFI\ca_2019b
6238	9988	-123.3591228	38.8340565		
6239	2989	-116.4420951	34.43920062		
6240	4456	-120.1251877	35.39675021		
6241	13460	-124.077775	40.90221672	7.7	Historic MMI\pt__1980b
6242	3235	-115.1844537	34.58724206		
6243	11293	-120.7540084	39.59961844		
6244	9658	-121.7421552	38.62382017	3.4	DYFI\ca_2019b
6245	1713	-116.4420951	33.62029027		
6246	9446	-119.9455247	38.48331914		
6247	9320	-120.84384	38.41296569	3.5	Historic MMI\pt__1906
6248	3989	-120.3946823	35.10331038	6.3	Historic MMI\pt__1952b
6249	4926	-119.5861986	35.68912602		
6250	2946	-120.306206	34.44471162		
6251	4381	-116.4420951	35.32348985		
6252	13476	-122.6404705	40.90221672		
6253	2529	-116.082769	34.14233	6.6	Historic MMI\pt__1992a
6254	4908	-121.2031661	35.68912602	6.7	DYFI\ca_2003
6255	4374	-117.0709158	35.32348985		
6256	790	-115.9929374	33.0197787		
6257	10573	-122.9099651	39.18307398	7.5	Historic MMI\pt__1952a
6258	5716	-121.5624922	36.19821225		
6259	7106	-121.7421552	37.06326967	3.8	DYFI\ca_2009
6260	449	-115.3641167	32.793523	7	Historic MMI\pt__1987b
6261	6450	-118.1488941	36.63195482	3.1	DYFI\ca_2019b
6262	15111	-121.6523237	41.84593627		
6263	13232	-123.7184489	40.76628298		
6264	8153	-121.4726607	37.70566666	5.4	Historic MMI\pt__1984a
6265	1368	-116.1726005	33.39558348	5.8	Historic MMI\pt_1918
6266	6922	-117.4302419	36.91976847		
6267	13936	-122.9997966	41.17324759		
6268	13825	-122.550639	41.10559451		
6269	11376	-123.7184489	39.6688006	8	Historic MMI\pt__1906
6270	13352	-123.3591228	40.83428469		
6271	2174	-116.7115897	33.91898986	7.3	Historic MMI\pt__1940
6272	10681	-123.6286173	39.25267069	1	Historic MMI\pt__1952a
6273	2043	-118.0590626	33.84441261	8	Historic MMI\pt__1987a
6274	8752	-119.7658616	38.06017072		
6275	416	-118.3360144	32.80246503		
6276	15095	-123.0896282	41.84593627		
6277	8647	-118.7777148	37.98940647		
6278	3774	-118.8675463	34.95619266	7.5	Historic MMI\pt__1952a
6279	3455	-116.262432	34.73502021		
6280	8486	-122.8074617	37.92710635		
6281	11961	-123.2692912	40.01367269		
6282	9646	-122.8201336	38.62382017	5	DYFI\ca_2005b
6283	5645	-117.5200734	36.12568658		
6284	6538	-120.6641769	36.70400952		
6285	6321	-119.316704	36.55983269	5.5	Historic MMI\pt_1946
6286	2187	-115.5437798	33.91898986		
6287	7231	-120.9336715	37.13491868	7.5	Historic MMI\pt__1952a
6288	14519	-122.7303021	41.51046567		
6289	896	-116.8912527	33.09506866	4.7	DYFI\ca_2010
6290	13616	-120.4845138	40.97007905		
6291	3464	-115.4539483	34.73502021		
6292	8395	-120.5743454	37.84767304		
6293	3333	-116.8014212	34.66116407		
6294	10927	-122.3709759	39.39165705		
6295	13489	-121.4726607	40.90221672		
6296	4611	-116.6217581	35.46994406		
6297	14176	-122.2811444	41.30834436	4.5	Historic MMI\pt__1906
6298	7246	-119.5861986	37.13491868		
6299	14082	-120.3048508	41.24083088		
6300	13229	-123.9879435	40.76628298	3.2	DYFI\ca_2005b
6301	3065	-120.0353562	34.51325422	3.6	DYFI\ca_2003
6302	2259	-119.4981906	33.99817759		
6303	2502	-118.5082202	34.14233	7.7	Historic MMI\pt__1987a
6304	8394	-120.6641769	37.84767304	3.5	Historic MMI\pt__1952a
6305	3113	-115.7234428	34.51325422		
6306	3538	-119.2268724	34.80881039		
6307	14074	-121.023503	41.24083088		
6308	12204	-122.2811444	40.15113624	6	Historic MMI\pt__1952a
6309	6791	-118.7777148	36.8479164		
6310	9091	-120.5743454	38.27205313	2	DYFI\ca_2007
6311	2985	-116.8014212	34.43920062	4.1	DYFI\ca_2019a
6312	8146	-122.1014814	37.70566666	9	Historic MMI\pt__1984a
6313	1612	-115.0946221	33.54545285		
6314	1933	-117.5200734	33.76977022	5.7	DYFI\ca_2019b
6315	5874	-117.789568	36.2706708		
6316	2196	-114.735296	33.91898986		
6317	12655	-123.4489543	40.42523013		
6318	2144	-119.4002999	33.95516701		
6319	14071	-121.2929976	41.24083088		
6320	5973	-119.316704	36.34306217	7	Historic MMI\pt__1980a
6321	5055	-118.4183887	35.76205328	6.1	Historic MMI\pt__1952a
6322	2179	-116.262432	33.91898986		
6323	13608	-121.2031661	40.97007905		
6324	15209	-123.2692912	41.91282048		
6325	7017	-119.316704	36.99155291		
6326	14541	-120.7540084	41.51046567		
6327	11166	-121.7421552	39.53036711	4	Historic MMI\pt__1952a
6328	13579	-123.8082804	40.97007905		
6329	3197	-118.5980518	34.58724206		
6330	1823	-116.9810842	33.69506275	6	Historic MMI\pt__1968
6331	12105	-120.7540084	40.08243916		
6332	3523	-120.5743454	34.80881039	5	Historic MMI\pt__1952b
6333	3099	-116.9810842	34.51325422	5.9	Historic MMI\pt_1918
6334	7240	-120.1251877	37.13491868		
6335	13120	-123.3591228	40.69821162		
6336	9198	-121.3828291	38.34254367	3.1	DYFI\ca_2019b
6337	4680	-120.84384	35.54307135	2	DYFI\ca_2019b
6338	6221	-117.8793995	36.48764317	4.5	Historic MMI\pt__1952a
6339	2862	-117.4302419	34.36508134	4.8	Historic MMI\pt__1952a
6340	4954	-117.0709158	35.68912602		
6341	2741	-117.8793995	34.29089643	3.8	DYFI\ca_2010
6342	11527	-120.5743454	39.73791355	4.4	Historic MMI\pt__1952a
6343	6006	-116.362665	36.33402096		
6344	13716	-121.9218183	41.03787166		
6345	2755	-116.6217581	34.29089643		
6346	3305	-119.316704	34.66116407	4	Historic MMI\pt__1927b
6347	12890	-123.1794597	40.56186003		
6348	11056	-121.2031661	39.46104663	3.5	Historic MMI\pt__1872
